#chromosome	start	end	gc_skew
CP000393.1	627000	628000	0.04819277108433735
CP000393.1	628000	629000	0.21621621621621623
CP000393.1	629000	630000	0.27208480565371024
CP000393.1	630000	631000	0.12627986348122866
CP000393.1	631000	632000	0.03314917127071823
CP000393.1	632000	633000	0.25866666666666666
CP000393.1	633000	634000	0.27167630057803466
CP000393.1	634000	635000	-0.2127659574468085
CP000393.1	635000	636000	-0.14588859416445624
CP000393.1	636000	637000	-0.06885245901639345
CP000393.1	637000	638000	0.21904761904761905
CP000393.1	638000	639000	0.0
CP000393.1	639000	640000	0.21935483870967742
CP000393.1	640000	641000	0.1335149863760218
CP000393.1	641000	642000	0.002898550724637681
CP000393.1	642000	643000	0.12352941176470589
CP000393.1	643000	644000	0.1016949152542373
CP000393.1	644000	645000	0.11357340720221606
CP000393.1	645000	646000	-0.17692307692307693
CP000393.1	646000	647000	-0.10617283950617284
CP000393.1	647000	648000	-0.00804289544235925
CP000393.1	648000	649000	-0.02786377708978328
CP000393.1	649000	650000	-0.12962962962962962
CP000393.1	650000	651000	0.05415162454873646
CP000393.1	651000	652000	-0.058823529411764705
CP000393.1	652000	653000	0.003367003367003367
CP000393.1	653000	654000	0.16574585635359115
CP000393.1	654000	655000	0.16551724137931034
CP000393.1	655000	656000	0.0918918918918919
CP000393.1	656000	657000	0.2390745501285347
CP000393.1	657000	658000	0.05179282868525897
CP000393.1	658000	659000	0.053691275167785234
CP000393.1	659000	660000	0.015706806282722512
CP000393.1	660000	661000	0.08641975308641975
CP000393.1	661000	662000	0.29876543209876544
CP000393.1	662000	663000	0.17201166180758018
CP000393.1	663000	664000	0.1111111111111111
CP000393.1	664000	665000	0.02617801047120419
CP000393.1	665000	666000	-0.03064066852367688
CP000393.1	666000	667000	-0.325
CP000393.1	667000	668000	-0.12077294685990338
CP000393.1	668000	669000	-0.07881773399014778
CP000393.1	669000	670000	-0.10285714285714286
CP000393.1	670000	671000	-0.1358695652173913
CP000393.1	671000	672000	-0.12531969309462915
CP000393.1	672000	673000	-0.18181818181818182
CP000393.1	673000	674000	-0.2057142857142857
CP000393.1	674000	675000	-0.17468354430379746
CP000393.1	675000	676000	-0.15384615384615385
CP000393.1	676000	677000	-0.14138817480719795
CP000393.1	677000	678000	-0.13679245283018868
CP000393.1	678000	679000	-0.1951219512195122
CP000393.1	679000	680000	-0.18229166666666666
CP000393.1	680000	681000	-0.1571072319201995
CP000393.1	681000	682000	-0.15083798882681565
CP000393.1	682000	683000	-0.11428571428571428
CP000393.1	683000	684000	-0.21554770318021202
CP000393.1	684000	685000	-0.16149068322981366
CP000393.1	685000	686000	-0.13761467889908258
CP000393.1	686000	687000	-0.05220883534136546
CP000393.1	687000	688000	-0.0875
CP000393.1	688000	689000	0.07871720116618076
CP000393.1	689000	690000	-0.15204678362573099
CP000393.1	690000	691000	0.022598870056497175
CP000393.1	691000	692000	0.12455516014234876
CP000393.1	692000	693000	-0.1476510067114094
CP000393.1	693000	694000	0.01282051282051282
CP000393.1	694000	695000	-0.03754266211604096
CP000393.1	695000	696000	0.11178247734138973
CP000393.1	696000	697000	0.14184397163120568
CP000393.1	697000	698000	0.09407665505226481
CP000393.1	698000	699000	-0.05917159763313609
CP000393.1	699000	700000	-0.14074074074074075
CP000393.1	700000	701000	-0.007594936708860759
CP000393.1	701000	702000	0.22439024390243903
CP000393.1	702000	703000	0.14626865671641792
CP000393.1	703000	704000	0.2375366568914956
CP000393.1	704000	705000	0.07462686567164178
CP000393.1	705000	706000	-0.09933774834437085
CP000393.1	706000	707000	-0.0037735849056603774
CP000393.1	707000	708000	-0.1465798045602606
CP000393.1	708000	709000	0.023376623376623377
CP000393.1	709000	710000	-0.2727272727272727
CP000393.1	710000	711000	-0.1880108991825613
CP000393.1	711000	712000	-0.29347826086956524
CP000393.1	712000	713000	-0.12529550827423167
CP000393.1	713000	714000	-0.016574585635359115
CP000393.1	714000	715000	-0.04059040590405904
CP000393.1	715000	716000	0.05263157894736842
CP000393.1	716000	717000	-0.033419023136246784
CP000393.1	717000	718000	-0.1368421052631579
CP000393.1	718000	719000	-0.13761467889908258
CP000393.1	719000	720000	0.010638297872340425
CP000393.1	720000	721000	0.056818181818181816
CP000393.1	721000	722000	0.20533333333333334
CP000393.1	722000	723000	0.1671388101983003
CP000393.1	723000	724000	0.32160804020100503
CP000393.1	724000	725000	0.18867924528301888
CP000393.1	725000	726000	-0.0429042904290429
CP000393.1	726000	727000	-0.06976744186046512
CP000393.1	727000	728000	0.2654320987654321
CP000393.1	728000	729000	0.358695652173913
CP000393.1	729000	730000	-0.018433179723502304
CP000393.1	730000	731000	-0.1477832512315271
CP000393.1	731000	732000	-0.11734693877551021
CP000393.1	732000	733000	-0.141439205955335
CP000393.1	733000	734000	-0.07848101265822785
CP000393.1	734000	735000	-0.22921914357682618
CP000393.1	735000	736000	-0.15228426395939088
CP000393.1	736000	737000	-0.1380952380952381
CP000393.1	737000	738000	-0.22164948453608246
CP000393.1	738000	739000	-0.22408026755852842
CP000393.1	739000	740000	-0.375
CP000393.1	740000	741000	-0.34134615384615385
CP000393.1	741000	742000	-0.23227383863080683
CP000393.1	742000	743000	-0.2236503856041131
CP000393.1	743000	744000	-0.22641509433962265
CP000393.1	744000	745000	-0.1564245810055866
CP000393.1	745000	746000	-0.2983425414364641
CP000393.1	746000	747000	-0.1536050156739812
CP000393.1	747000	748000	-0.1226158038147139
CP000393.1	748000	749000	-0.04
CP000393.1	749000	750000	-0.0625
CP000393.1	750000	751000	0.03571428571428571
CP000393.1	751000	752000	0.14551083591331268
CP000393.1	752000	753000	0.13131313131313133
CP000393.1	753000	754000	0.13106796116504854
CP000393.1	754000	755000	0.2613065326633166
CP000393.1	755000	756000	0.20994475138121546
CP000393.1	756000	757000	0.18441558441558442
CP000393.1	757000	758000	0.09696969696969697
CP000393.1	758000	759000	0.06896551724137931
CP000393.1	759000	760000	0.10410094637223975
CP000393.1	760000	761000	-0.021739130434782608
CP000393.1	761000	762000	0.07418397626112759
CP000393.1	762000	763000	0.09259259259259259
CP000393.1	763000	764000	-0.075
CP000393.1	764000	765000	0.01529051987767584
CP000393.1	765000	766000	-0.08860759493670886
CP000393.1	766000	767000	-0.0872093023255814
CP000393.1	767000	768000	-0.05329153605015674
CP000393.1	768000	769000	-0.1262135922330097
CP000393.1	769000	770000	-0.08387096774193549
CP000393.1	770000	771000	-0.18352059925093633
CP000393.1	771000	772000	-0.22911051212938005
CP000393.1	772000	773000	-0.3010204081632653
CP000393.1	773000	774000	-0.12135922330097088
CP000393.1	774000	775000	-0.13846153846153847
CP000393.1	775000	776000	-0.23841059602649006
CP000393.1	776000	777000	-0.19902912621359223
CP000393.1	777000	778000	-0.10224438902743142
CP000393.1	778000	779000	-0.04516129032258064
CP000393.1	779000	780000	0.003278688524590164
CP000393.1	780000	781000	0.03492063492063492
CP000393.1	781000	782000	0.19760479041916168
CP000393.1	782000	783000	0.24043715846994534
CP000393.1	783000	784000	0.07734806629834254
CP000393.1	784000	785000	0.18971061093247588
CP000393.1	785000	786000	0.1638418079096045
CP000393.1	786000	787000	0.11418685121107267
CP000393.1	787000	788000	0.24431818181818182
CP000393.1	788000	789000	0.21003134796238246
CP000393.1	789000	790000	0.2129032258064516
CP000393.1	790000	791000	0.11267605633802817
CP000393.1	791000	792000	0.2153846153846154
CP000393.1	792000	793000	0.1008174386920981
CP000393.1	793000	794000	0.08504398826979472
CP000393.1	794000	795000	-0.17507418397626112
CP000393.1	795000	796000	-0.020689655172413793
CP000393.1	796000	797000	0.028985507246376812
CP000393.1	797000	798000	0.0
CP000393.1	798000	799000	0.08605341246290801
CP000393.1	799000	800000	0.2356020942408377
CP000393.1	800000	801000	0.026865671641791045
CP000393.1	801000	802000	-0.06561679790026247
CP000393.1	802000	803000	0.2023121387283237
CP000393.1	803000	804000	0.0035842293906810036
CP000393.1	804000	805000	-0.15129151291512916
CP000393.1	805000	806000	0.06810035842293907
CP000393.1	806000	807000	0.05329153605015674
CP000393.1	807000	808000	-0.036619718309859155
CP000393.1	808000	809000	0.19760479041916168
CP000393.1	809000	810000	0.15254237288135594
CP000393.1	810000	811000	0.21407624633431085
CP000393.1	811000	812000	0.23076923076923078
CP000393.1	812000	813000	0.1348314606741573
CP000393.1	813000	814000	-0.12745098039215685
CP000393.1	814000	815000	-0.034666666666666665
CP000393.1	815000	816000	-0.08108108108108109
CP000393.1	816000	817000	0.09239130434782608
CP000393.1	817000	818000	0.08372093023255814
CP000393.1	818000	819000	0.1309192200557103
CP000393.1	819000	820000	0.16025641025641027
CP000393.1	820000	821000	0.21994134897360704
CP000393.1	821000	822000	0.17142857142857143
CP000393.1	822000	823000	0.15267175572519084
CP000393.1	823000	824000	0.23529411764705882
CP000393.1	824000	825000	0.17183098591549295
CP000393.1	825000	826000	0.17110266159695817
CP000393.1	826000	827000	0.13612565445026178
CP000393.1	827000	828000	0.0782122905027933
CP000393.1	828000	829000	0.16791979949874686
CP000393.1	829000	830000	0.19047619047619047
CP000393.1	830000	831000	0.14673913043478262
CP000393.1	831000	832000	0.15151515151515152
CP000393.1	832000	833000	0.3448275862068966
CP000393.1	833000	834000	0.17391304347826086
CP000393.1	834000	835000	0.3922077922077922
CP000393.1	835000	836000	-0.05060240963855422
CP000393.1	836000	837000	-0.30303030303030304
CP000393.1	837000	838000	-0.24358974358974358
CP000393.1	838000	839000	0.030120481927710843
CP000393.1	839000	840000	-0.03205128205128205
CP000393.1	840000	841000	-0.11044776119402985
CP000393.1	841000	842000	-0.006622516556291391
CP000393.1	842000	843000	0.03529411764705882
CP000393.1	843000	844000	-0.1289198606271777
CP000393.1	844000	845000	-0.08571428571428572
CP000393.1	845000	846000	0.037267080745341616
CP000393.1	846000	847000	0.05583756345177665
CP000393.1	847000	848000	-0.07231920199501247
CP000393.1	848000	849000	0.016286644951140065
CP000393.1	849000	850000	-0.13564668769716087
CP000393.1	850000	851000	0.0903010033444816
CP000393.1	851000	852000	0.15692307692307692
CP000393.1	852000	853000	-0.041379310344827586
CP000393.1	853000	854000	0.07397260273972603
CP000393.1	854000	855000	-0.017045454545454544
CP000393.1	855000	856000	-0.04087193460490463
CP000393.1	856000	857000	-0.33495145631067963
CP000393.1	857000	858000	-0.1708542713567839
CP000393.1	858000	859000	0.0
CP000393.1	859000	860000	-0.07333333333333333
CP000393.1	860000	861000	-0.02527075812274368
CP000393.1	861000	862000	-0.031496062992125984
CP000393.1	862000	863000	-0.03559870550161812
CP000393.1	863000	864000	0.04318936877076412
CP000393.1	864000	865000	-0.20382165605095542
CP000393.1	865000	866000	-0.003236245954692557
CP000393.1	866000	867000	0.2838709677419355
CP000393.1	867000	868000	0.33125
CP000393.1	868000	869000	-0.13656387665198239
CP000393.1	869000	870000	0.06134969325153374
CP000393.1	870000	871000	0.0030211480362537764
CP000393.1	871000	872000	0.3625
CP000393.1	872000	873000	-0.05325443786982249
CP000393.1	873000	874000	0.09868421052631579
CP000393.1	874000	875000	-0.09937888198757763
CP000393.1	875000	876000	0.013793103448275862
CP000393.1	876000	877000	0.13793103448275862
CP000393.1	877000	878000	-0.04607046070460705
CP000393.1	878000	879000	0.014492753623188406
CP000393.1	879000	880000	0.19289340101522842
CP000393.1	880000	881000	0.233502538071066
CP000393.1	881000	882000	0.22631578947368422
CP000393.1	882000	883000	0.09560723514211886
CP000393.1	883000	884000	-0.07446808510638298
CP000393.1	884000	885000	0.021406727828746176
CP000393.1	885000	886000	0.07482993197278912
CP000393.1	886000	887000	0.04477611940298507
CP000393.1	887000	888000	0.296
CP000393.1	888000	889000	0.22118380062305296
CP000393.1	889000	890000	0.041916167664670656
CP000393.1	890000	891000	0.363395225464191
CP000393.1	891000	892000	-0.00510204081632653
CP000393.1	892000	893000	0.36082474226804123
CP000393.1	893000	894000	0.6262135922330098
CP000393.1	894000	895000	0.28888888888888886
CP000393.1	895000	896000	0.15151515151515152
CP000393.1	896000	897000	-0.3188720173535792
CP000393.1	897000	898000	-0.19727891156462585
CP000393.1	898000	899000	-0.021176470588235293
CP000393.1	899000	900000	0.14074074074074075
CP000393.1	900000	901000	-0.11598746081504702
CP000393.1	901000	902000	0.13766233766233765
CP000393.1	902000	903000	-0.03561643835616438
CP000393.1	903000	904000	0.3071253071253071
CP000393.1	904000	905000	0.5440414507772021
CP000393.1	905000	906000	0.4018264840182648
CP000393.1	906000	907000	0.00425531914893617
CP000393.1	907000	908000	-0.30131004366812225
CP000393.1	908000	909000	-0.18018018018018017
CP000393.1	909000	910000	-0.03480278422273782
CP000393.1	910000	911000	0.15789473684210525
CP000393.1	911000	912000	-0.14285714285714285
CP000393.1	912000	913000	0.1731266149870801
CP000393.1	913000	914000	-0.06451612903225806
CP000393.1	914000	915000	0.3155339805825243
CP000393.1	915000	916000	0.5614973262032086
CP000393.1	916000	917000	0.418013856812933
CP000393.1	917000	918000	0.02857142857142857
CP000393.1	918000	919000	-0.27348643006263046
CP000393.1	919000	920000	-0.14874141876430205
CP000393.1	920000	921000	0.007194244604316547
CP000393.1	921000	922000	0.20093457943925233
CP000393.1	922000	923000	-0.15857605177993528
CP000393.1	923000	924000	0.1654320987654321
CP000393.1	924000	925000	-0.11971830985915492
CP000393.1	925000	926000	0.08045977011494253
CP000393.1	926000	927000	-0.03857566765578635
CP000393.1	927000	928000	-0.04415584415584416
CP000393.1	928000	929000	0.2468354430379747
CP000393.1	929000	930000	0.13986013986013987
CP000393.1	930000	931000	0.07301587301587302
CP000393.1	931000	932000	-0.08656716417910448
CP000393.1	932000	933000	-0.09016393442622951
CP000393.1	933000	934000	0.11677282377919321
CP000393.1	934000	935000	0.013927576601671309
CP000393.1	935000	936000	-0.03488372093023256
CP000393.1	936000	937000	-0.011627906976744186
CP000393.1	937000	938000	-0.36515513126491644
CP000393.1	938000	939000	-0.10831234256926953
CP000393.1	939000	940000	-0.11420612813370473
CP000393.1	940000	941000	-0.29442970822281167
CP000393.1	941000	942000	-0.04100946372239748
CP000393.1	942000	943000	0.20610687022900764
CP000393.1	943000	944000	0.09971509971509972
CP000393.1	944000	945000	0.24157303370786518
CP000393.1	945000	946000	0.10324483775811209
CP000393.1	946000	947000	0.10886075949367088
CP000393.1	947000	948000	0.27319587628865977
CP000393.1	948000	949000	0.12105263157894737
CP000393.1	949000	950000	0.0
CP000393.1	950000	951000	0.1
CP000393.1	951000	952000	0.17381489841986456
CP000393.1	952000	953000	-0.1889168765743073
CP000393.1	953000	954000	-0.2079207920792079
CP000393.1	954000	955000	0.057692307692307696
CP000393.1	955000	956000	-0.07462686567164178
CP000393.1	956000	957000	-0.0610079575596817
CP000393.1	957000	958000	0.026490066225165563
CP000393.1	958000	959000	-0.1977077363896848
CP000393.1	959000	960000	0.07096774193548387
CP000393.1	960000	961000	0.11688311688311688
CP000393.1	961000	962000	0.09446254071661238
CP000393.1	962000	963000	0.17406143344709898
CP000393.1	963000	964000	0.03867403314917127
CP000393.1	964000	965000	0.46472019464720193
CP000393.1	965000	966000	0.24675324675324675
CP000393.1	966000	967000	0.3006134969325153
CP000393.1	967000	968000	0.13064133016627077
CP000393.1	968000	969000	0.10539845758354756
CP000393.1	969000	970000	0.29464285714285715
CP000393.1	970000	971000	0.12742980561555076
CP000393.1	971000	972000	0.03803131991051454
CP000393.1	972000	973000	0.23595505617977527
CP000393.1	973000	974000	-0.09915014164305949
CP000393.1	974000	975000	0.054313099041533544
CP000393.1	975000	976000	-0.040498442367601244
CP000393.1	976000	977000	0.06529209621993128
CP000393.1	977000	978000	0.028037383177570093
CP000393.1	978000	979000	0.037267080745341616
CP000393.1	979000	980000	-0.08033240997229917
CP000393.1	980000	981000	-0.10204081632653061
CP000393.1	981000	982000	-0.15060240963855423
CP000393.1	982000	983000	-0.2356687898089172
CP000393.1	983000	984000	-0.25274725274725274
CP000393.1	984000	985000	-0.01607717041800643
CP000393.1	985000	986000	0.03345724907063197
CP000393.1	986000	987000	-0.14106583072100312
CP000393.1	987000	988000	0.029315960912052116
CP000393.1	988000	989000	0.046632124352331605
CP000393.1	989000	990000	0.005649717514124294
CP000393.1	990000	991000	0.010452961672473868
CP000393.1	991000	992000	0.07853403141361257
CP000393.1	992000	993000	-0.10379746835443038
CP000393.1	993000	994000	-0.006802721088435374
CP000393.1	994000	995000	0.22330097087378642
CP000393.1	995000	996000	-0.056105610561056105
CP000393.1	996000	997000	0.07741935483870968
CP000393.1	997000	998000	0.10963455149501661
CP000393.1	998000	999000	0.1342281879194631
CP000393.1	999000	1000000	0.04950495049504951
CP000393.1	1000000	1001000	-0.14590747330960854
CP000393.1	1001000	1002000	0.04868913857677903
CP000393.1	1002000	1003000	0.037037037037037035
CP000393.1	1003000	1004000	0.09142857142857143
CP000393.1	1004000	1005000	-0.09850746268656717
CP000393.1	1005000	1006000	-0.051490514905149054
CP000393.1	1006000	1007000	0.21095890410958903
